OBJECTID_1,SABL_PWSID,BOUNDARY_TYPE,WATER_SYSTEM_NUMBER,WATER_SYSTEM_NAME,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,OBJECTID,ACTIVITY_STATUS_CD,ACTIVITY_DATE,OWNER_TYPE_CODE,COUNTY,POPULATION,REGULATING_AGENCY,FEDERAL_CLASSIFICATION,STATE_CLASSIFICATION,ADDR_LINE_ONE_TXT,ADDR_LINE_TWO_TXT,ADDRESS_CITY_NAME,ADDRESS_STATE_CODE,ADDRESS_ZIP_CODE,SERVICE_CONNECTIONS,GLOBALID,AC_PHONE_NUMBER,AC_EMAIL,BOUNDARY_FILETYPE,DT_VERIFIED,VERIFIED_STATUS,VERIFIED_NAME,VERIFIED_TYPE,Shape__Area,Shape__Length
1320040,CA2300853,Water Service Area,CA2300853,U.S. ARMY CORPS-LAKE MENDO (BUSHAY SITE),EPA\GISService,2021/10/23 05:25:14+00,EPA\GISService,2021/10/23 05:25:14+00,13498,A ,1997/03/22 07:00:00+00,F ,MENDOCINO,2000,DISTRICT 03 - MENDOCINO,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,LAKE MENDOCINO, ,UKIAH,CA  ,95426,1,{ADA5126B-9AD5-4BF2-B884-BB29522B072E},707-467-4210                  ,michele.r.lopez@usace.army.mil,KMZ,2021/10/22 07:00:00+00,Verified,T. Shatto,State Board staff member,813577.17054613,4523.15654403494
1320041,CA2300856,Water Service Area,CA2300856,U.S. ARMY CORPS-LAKE MENDO (POMO SITE),EPA\GISService,2021/10/23 05:27:49+00,EPA\GISService,2021/10/23 05:27:49+00,13499,A ,1997/03/22 07:00:00+00,F ,MENDOCINO,300,DISTRICT 03 - MENDOCINO,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,LAKE MENDOCINO, ,UKIAH,CA  ,95482,1,{45216E37-AE10-43C2-B20F-FDB08985511F},707-467-4210                  ,michele.r.lopez@usace.army.mil,KMZ,2021/10/22 07:00:00+00,Verified,T. Shatto,State Board staff member,396177.023691885,3562.05360047744
1320042,CA2300858,Water Service Area,CA2300858,BLACK OAK FACILITY,EPA\GISService,2021/10/23 05:35:03+00,EPA\GISService,2021/10/23 05:35:03+00,13500,A ,1997/01/01 08:00:00+00,P ,MENDOCINO,200,DISTRICT 03 - MENDOCINO,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,50350 N HIGHWAY 101, ,LAYTONVILLE,CA  ,95454,3,{F62646CB-3446-4BD7-9386-75FD83968EE9},707-239-0994                  ,b.sluis@yahoo.com,Shapefile,2021/10/22 07:00:00+00,Verified,T. Shatto,State Board staff member,2001353.3344851,7094.39385865417
1320043,CA5400795,Water Service Area,CA5400795,WAUKENA ELEMENTARY SCHOOL,SBUCKNAM,2020/10/20 03:20:27+00,epa\gisservice,2021/02/13 07:33:27+00,4133,A ,2014/04/28 07:00:00+00,L ,TULARE,220,DISTRICT 24 - TULARE,NON-TRANSIENT NON-COMMUNITY,NON-TRANSIENT NON-COMMUNITY,19113 RD 28, ,TULARE,CA  ,93274,7,{80C281BC-F21B-470D-9CA0-1F39A3863C39},559-686-3328                  ,tjeffrey@waukenaschool.org,WBT Tool,2021/02/12 08:00:00+00,Verified,T. Young,District / LPA staff member,93934.213453945,1278.62310736674
1320044,CA5403201,Water Service Area,CA5403201,WIEBE FARMS,EPA\GISService,2021/02/18 02:35:42+00,EPA\GISService,2021/02/18 02:35:42+00,7050,A ,2014/09/30 07:00:00+00,P ,TULARE,35,DISTRICT 24 - TULARE,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,42204 RD 52, ,REEDLEY,CA  ,93654,2,{062D83B9-932A-4BE6-A62C-8F2EB07F1C44},559-638-6861                  ,richard@wiebefarms.com,KMZ,2021/02/17 08:00:00+00,Verified,T. Young,District / LPA staff member,21359.01234879,668.70758795852
1320045,CA5403154,Water Service Area,CA5403154,"WILLITTS EQUIPMENT COMPANY, INC.",EPA\GISService,2021/02/18 03:36:45+00,EPA\GISService,2021/02/18 03:36:45+00,7051,A ,2014/09/29 07:00:00+00,P ,TULARE,50,DISTRICT 24 - TULARE,NON-TRANSIENT NON-COMMUNITY,NON-TRANSIENT NON-COMMUNITY,30548 RD 196, ,EXETER,CA  ,93221,2,{EB6BEF63-A511-4504-AB9E-1562FF92669D},559-594-5020                  ,ken@willittspump.com,KMZ,2021/02/17 08:00:00+00,Verified,T. Young,District / LPA staff member,55381.585112305,942.315141537636
1320046,CA1502629,Water Service Area,CA1502629,HEATH BRIMHALL P.O.A.,EPA\GISService,2023/01/11 09:03:32+00,EPA\GISService,2023/01/11 09:03:32+00,21796,A ,1986/12/10 08:00:00+00,P ,KERN,39,DISTRICT 12 - VISALIA,COMMUNITY,COMMUNITY,16334 BRIMHALL ROAD,"NW CORNER HEATH & BRIMHALL RD, ROSEDALE",BAKERSFIELD,CA  ,93312,14,{4C3CF5F5-4F0F-43A3-A9A0-6189D725D7EF},661-377-6522                  ,jcrane@genprod.com,Shapefile,2020/05/05 07:00:00+00,Verified,J. Crane,Water System representative,145848.58155203,2023.3930987171
1320047,CA2300819,Water Service Area,CA2300819,IRVINE LODGE REST STOP (CALTRANS),EPA\GISService,2021/10/23 04:49:57+00,EPA\GISService,2021/10/23 04:49:57+00,14105,A ,1985/07/17 07:00:00+00,S ,MENDOCINO,300,DISTRICT 03 - MENDOCINO,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,37600 IRVINE LODGE ROAD, ,WILLITS,CA  ,95490,1,{1727485D-ED89-475E-96C0-98AAABCEEE9F},707-445-6381                  ,mike.thiel@dot.ca.gov,KMZ,2021/10/22 07:00:00+00,Verified,T. Shatto,State Board staff member,26857.357435445,974.458470070998
1320048,CA2300821,Water Service Area,CA2300821,MENDOCINO ART CENTER,EPA\GISService,2021/10/23 04:56:28+00,EPA\GISService,2021/10/23 04:56:28+00,14106,A ,1985/07/22 07:00:00+00,P ,MENDOCINO,108,DISTRICT 03 - MENDOCINO,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,45200 LITTLE LAKE ROAD, ,MENDOCINO,CA  ,95460,12,{32FA7C3E-A73F-4BE5-AF88-B14CD30FA53A},707-937-5818                  ,macctg@mcn.org,KMZ,2021/10/22 07:00:00+00,Verified,T. Shatto,State Board staff member,1212143.93052462,4563.62963877653
1320049,CA2300829,Water Service Area,CA2300829,ROUND VALLEY HIGH SCHOOL,EPA\GISService,2021/10/23 04:58:14+00,EPA\GISService,2021/10/23 04:58:14+00,14107,A ,1985/12/12 08:00:00+00,L ,MENDOCINO,186,DISTRICT 03 - MENDOCINO,NON-TRANSIENT NON-COMMUNITY,NON-TRANSIENT NON-COMMUNITY,76270 High School Street, ,COVELO,CA  ,95428,1,{785A7C68-402A-431E-BF14-54189232921E},707-983-6171                  ,MISUREGONYEA@AOL.COM,KMZ,2021/10/22 07:00:00+00,Verified,T. Shatto,State Board staff member,53808.7614354,955.811483555873
1320050,CA2300838,Water Service Area,CA2300838,FLIGHT RIDGE,EPA\GISService,2021/10/23 05:22:28+00,EPA\GISService,2021/10/23 05:22:28+00,14108,A ,1976/01/01 08:00:00+00,P ,MENDOCINO,206,DISTRICT 03 - MENDOCINO,NON-TRANSIENT NON-COMMUNITY,NON-TRANSIENT NON-COMMUNITY,250 HENRY STATION ROAD, ,UKIAH,CA  ,95482,3,{DEC8194E-0A95-4070-BC19-B656225CAB01},415-250-8210                  ,maxt3mail@gmail.com,Shapefile,2021/10/22 07:00:00+00,Verified,T. Shatto,State Board staff member,1233987.76827935,8905.11217465093
1320051,CA2300872,Water Service Area,CA2300872,DICK'S PLACE,EPA\GISService,2021/10/23 05:50:43+00,EPA\GISService,2021/10/23 05:50:43+00,14109,A ,1976/01/01 08:00:00+00,P ,MENDOCINO,25,DISTRICT 03 - MENDOCINO,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,45070 MAIN STREET, ,MENDOCINO,CA  ,95460,1,{889E1013-273F-435A-9363-0CA87F185883},707-937-6328                  ,eulalenihan@sbcglobal.net,KMZ,2021/10/22 07:00:00+00,Verified,T. Shatto,State Board staff member,472.36960249,101.637288696794
1320052,CA2300877,Water Service Area,CA2300877,BLACKBIRD FARM,EPA\GISService,2021/10/23 05:52:32+00,EPA\GISService,2021/10/23 05:52:32+00,14110,A ,2016/07/01 07:00:00+00,P ,MENDOCINO,25,DISTRICT 03 - MENDOCINO,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,18601 Van Zandt Resort Road, ,PHILO,CA  ,95466,1,{A493F413-418F-45B1-8FFA-A1114EE97D55},707-217-7455                  ,annawest@blackbird.org,KMZ,2021/10/22 07:00:00+00,Verified,T. Shatto,State Board staff member,492451.69926927,3440.8104086304
1320053,CA2300878,Water Service Area,CA2300878,TESORO 68137,EPA\GISService,2021/10/23 05:53:25+00,EPA\GISService,2021/10/23 05:53:25+00,14111,A ,2017/07/01 07:00:00+00,P ,MENDOCINO,508,DISTRICT 03 - MENDOCINO,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,18475 N Highway 1, ,FORT BRAGG,CA  ,95437,1,{A3E77817-AA96-464E-8F2E-3F758FEE35A7},562-495-6916                  ,paula.sime@7-11.com,KMZ,2021/10/22 07:00:00+00,Verified,T. Shatto,State Board staff member,6625.765506465,321.436677928344
1320054,CA2300901,Water Service Area,CA2300901,ANDERSON VALLEY BREWING COMPANY,EPA\GISService,2021/10/23 05:55:51+00,EPA\GISService,2021/10/23 05:55:51+00,14112,A ,2016/12/22 08:00:00+00,P ,MENDOCINO,152,DISTRICT 03 - MENDOCINO,NON-TRANSIENT NON-COMMUNITY,NON-TRANSIENT NON-COMMUNITY,17700 Boonville Road, ,BOONVILLE,CA  ,95415,4,{3BCB80D0-E95B-4CA3-82D7-4562906D670B},707-529-0326                  ,kevin.mcgee@avbc.com,KMZ,2021/10/22 07:00:00+00,Verified,T. Shatto,State Board staff member,177845.13721055,2163.0448587979
1320056,CA2300905,Water Service Area,CA2300905,NAVARRO VINEYARDS,EPA\GISService,2021/10/23 05:58:01+00,EPA\GISService,2021/10/23 05:58:01+00,14450,A ,2017/06/27 07:00:00+00,P ,MENDOCINO,112,DISTRICT 03 - MENDOCINO,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,5601 Highway 128, ,PHILO,CA  ,95466,2,{B105D3BA-F2EE-4E7B-990C-D46A28F7EB35},707-895-3516                  ,sarahcb@hotmail.com,KMZ,2021/10/22 07:00:00+00,Verified,T. Shatto,State Board staff member,265720.70067013,2020.76910979005
1320057,CA2300952,Water Service Area,CA2300952,REDWOOD DRIVE-IN,EPA\GISService,2021/10/23 06:03:04+00,EPA\GISService,2021/10/23 06:03:04+00,14451,A ,2020/01/06 08:00:00+00,P ,MENDOCINO,25,DISTRICT 03 - MENDOCINO,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,,,,,,2,{470319D4-1869-4E56-8AE4-378AF5DA1D87},707-895-3200                  ,rdrivein@att.net,KMZ,2021/10/22 07:00:00+00,Verified,T. Shatto,State Board staff member,11718.55205026,431.894871471483
1320058,CA2300953,Water Service Area,CA2300953,BOONVILLE HOTEL,EPA\GISService,2021/10/23 06:03:42+00,EPA\GISService,2021/10/23 06:03:42+00,14452,A ,2019/07/01 07:00:00+00,P ,MENDOCINO,25,DISTRICT 03 - MENDOCINO,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,,,,,,1,{AE99948D-8749-4EC7-8A56-53E0DC71178F},707-895-2210                  ,johnny@boonvillehotel.com,KMZ,2021/10/22 07:00:00+00,Verified,T. Shatto,State Board staff member,13583.49346182,513.422524745999
1320060,CA3500823,Water Service Area,CA3500823,BEST ROAD MWC,EPA\GISService,2022/06/30 07:04:39+00,EPA\GISService,2022/06/30 07:04:39+00,18586,A ,1992/07/03 07:00:00+00,P ,SAN BENITO,133,DISTRICT 05 - MONTEREY,COMMUNITY,COMMUNITY,975 MARANATHA DRIVE,MAP PAGE: MONT209C2,HOLLISTER,CA  ,95023,48,{2238B313-19B9-42E7-AD23-3476899423B8},925-437-8831                  ,julian_deville@hotmail.com,Shapefile,2022/06/29 07:00:00+00,Verified,J. Rogers,,1676938.51919763,8039.1391906342
1320061,CA4300831,Water Service Area,CA4300831,MT. EDEN MUTUAL WATER COMPANY,EPA\GISService,2022/07/13 04:21:07+00,epa\gisservice,2023/10/05 04:35:01+00,18607,A ,1992/12/03 08:00:00+00,P ,SANTA CLARA,165,DISTRICT 17 - SANTA CLARA,COMMUNITY,COMMUNITY,JAN GARROD,22600 MT. EDEN ROAD,SARATOGA,CA  ,95070,64,{9542422A-447E-4D67-A4B0-2E0256CF1429},408-867-9527                  ,JAN@GARRODFARMS.COM,KMZ,2023/10/04 14:00:00+00,Verified,J. Garrod,Water System representative,2050868.09219512,8117.84549124239
1320062,CA4300748,Water Service Area,CA4300748,THE JUNCTION WATER SYSTEM,EPA\GISService,2022/07/08 00:30:48+00,EPA\GISService,2022/07/08 00:30:48+00,18592,A ,1981/11/30 08:00:00+00,P ,SANTA CLARA,50,DISTRICT 17 - SANTA CLARA,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,47300 Mines road, ,LIVERMORE,CA  ,94550,1,{3768C707-B9B2-4979-AC10-7DEBBB77E795},925-337-0330                  ,terrybiel.tb@gmail.com,KMZ,2022/07/07 07:00:00+00,Pending,K.McPherson,State Board staff member,21615.37389907,606.725046651826
1320063,CA4300760,Water Service Area,CA4300760,SANTA TERESA MEADOWS WATER COMPANY,EPA\GISService,2022/07/08 00:42:58+00,EPA\GISService,2022/07/08 00:42:58+00,18605,A ,1981/11/30 08:00:00+00,P ,SANTA CLARA,68,DISTRICT 17 - SANTA CLARA,COMMUNITY,COMMUNITY,9825 Lantz Drive, ,COYOTE,CA  ,95037,23,{AE084ABE-8793-4627-9923-3AE5DB84DF98},408-892-4409                  ,steve.repetto@gmail.com,KMZ,2022/07/07 07:00:00+00,Pending,K.McPherson,State Board staff member,355835.539192015,2722.33308891964
1320064,CA4110022,Water Service Area,CA4110022,CITY OF REDWOOD CITY,EPA\GISService,2022/07/08 03:15:01+00,EPA\GISService,2022/07/08 03:15:01+00,18606,A ,1976/01/01 08:00:00+00,L ,SAN MATEO,91874,DISTRICT 17 - SANTA CLARA,COMMUNITY,COMMUNITY,1400 BROADWAY, ,REDWOOD CITY,CA  ,94063,23460,{99F88385-8BA6-40BD-AB84-2B25FA24D597},650-780-7466                  ,tkyaw@redwoodcity.org,KMZ,2022/07/07 07:00:00+00,Pending,K.McPherson,State Board staff member,64072399.6128825,71414.4188486113
1320065,CA4300859,Water Service Area,CA4300859,LEARNING SERVICES CORP.,EPA\GISService,2022/07/13 04:58:38+00,EPA\GISService,2022/07/13 04:58:38+00,18897,A ,1987/03/09 07:00:00+00,P ,SANTA CLARA,48,DISTRICT 17 - SANTA CLARA,NON-TRANSIENT NON-COMMUNITY,NON-TRANSIENT NON-COMMUNITY,10855 DE BRUIN WY,10855 DE BRUIN WAY,GILROY,CA  ,95020,4,{9BA7E7E2-A05F-4C60-9589-3A99348D341C},669-327-7291                  ,Abraham.Longoria@learningservices.com,KMZ,2022/07/12 07:00:00+00,Pending,K.McPherson,State Board staff member,71140.88659214,1073.79306079243
1320066,CA4300937,Water Service Area,CA4300937,FIELD SPORTS PARK/COYOTE RANCH,EPA\GISService,2022/07/13 05:26:47+00,EPA\GISService,2022/07/13 05:26:47+00,18608,A ,1992/12/03 08:00:00+00,L ,SANTA CLARA,58,DISTRICT 17 - SANTA CLARA,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,9580 MALECH ROAD, ,SAN JOSE,CA  ,95013,2,{CF198308-2899-44E5-AEB6-FAFF0292F40B},408-355-2200                  ,mike.will@prk.sccgov.org,KMZ,2022/07/12 07:00:00+00,Pending,K.McPherson,State Board staff member,1696664.65665825,8828.46633847467
1320067,CA4300941,Water Service Area,CA4300941,MONTEREY MUSHROOMS,EPA\GISService,2022/07/13 06:16:47+00,EPA\GISService,2022/07/13 06:16:47+00,18898,A ,1992/12/03 08:00:00+00,P ,SANTA CLARA,361,DISTRICT 17 - SANTA CLARA,NON-TRANSIENT NON-COMMUNITY,NON-TRANSIENT NON-COMMUNITY,642 HALE AVENUE, ,MORGAN HILL,CA  ,95038,173,{26B54C96-9681-4657-A2BE-37DABD9BC470},831-274-5545                  ,mfuller@montmush.com,KMZ,2022/07/12 07:00:00+00,Pending,K.McPherson,State Board staff member,274314.435821525,2387.49972665104
1320068,CA4810003,Jurisdictional,CA4810003,CITY OF FAIRFIELD,EPA\GISService,2022/11/24 02:14:34+00,EPA\GISService,2022/11/24 02:14:34+00,21457,A ,1976/01/01 08:00:00+00,L ,SOLANO,120377,DISTRICT 04 - SAN FRANCISCO,COMMUNITY,COMMUNITY,1000 WEBSTER STREET, ,FAIRFIELD,CA  ,94533,32910,{FD08A9D1-0932-4357-9ED2-8894C33EB343},707-428-7485                  ,MHether@fairfield.ca.gov,Shapefile,2022/10/31 07:00:00+00,Verified,N. Brown,Water System representative,142819353.414679,140402.092337525
1320069,CA1010001,Water Service Area,CA1010001,BAKMAN WATER COMPANY,EPA\GISService,2023/01/11 08:13:15+00,EPA\GISService,2023/01/11 08:13:15+00,21795,A ,1976/01/01 08:00:00+00,P ,FRESNO,17393,DISTRICT 12 - VISALIA,COMMUNITY,COMMUNITY,5105 E. BELMONT, ,FRESNO,CA  ,93727,2679,{7382A0B6-E1F0-4438-99EC-5CAE2C09EF6A},559-255-0324                  ,shay@bakmanwater.com,Shapefile,2020/04/22 07:00:00+00,Verified,S. Hay,Water System representative,12596421.9720495,23386.6935733674
1320070,CA4200885,Water Service Area,CA4200885,CHALK HILL ESTATES HOA,EPA\GISService,2023/02/04 01:32:36+00,EPA\GISService,2023/02/04 01:32:36+00,21785,A ,2020/10/30 07:00:00+00,P ,SANTA BARBARA,38,LPA72 - SANTA BARBARA COUNTY,COMMUNITY,COMMUNITY,,,,,,15,{7AB20BB6-28E7-416F-9A0B-DC5827ACDF8B},805-570-0849                  ,ADEMARCUS@JORDANOS.COM,Shapefile,2022/12/05 08:00:00+00,Verified,M. DuBose,Water System representative,371670.568713525,2725.86525091608
1320071,CA1500566,Water Service Area,CA1500566,SPRING MOUNTAIN MUTUAL WATER COMPANY,EPA\GISService,2023/02/10 08:54:06+00,EPA\GISService,2023/02/10 08:54:06+00,22418,A ,2017/12/01 08:00:00+00,P ,KERN,26,DISTRICT 19 - TEHACHAPI,COMMUNITY,COMMUNITY,29210 Woody Road, ,WOODY,CA  ,93287,13,{1983AAA8-4B61-4278-B2C4-F929954E6784},661-589-3181                  ,earawhide@gmail.com,Shapefile,2020/06/12 07:00:00+00,Verified,J. Bird,State Board staff member,97973.154903575,2520.54833012266
1320072,CA5603125,Water Service Area,CA5603125,SUN VALLEY GROUP,EPA\GISService,2023/02/11 01:52:24+00,EPA\GISService,2023/02/11 01:52:24+00,22419,A ,2021/09/10 07:00:00+00,P ,VENTURA,172,DISTRICT 06 - SANTA BARBARA,NON-TRANSIENT NON-COMMUNITY,NON-TRANSIENT NON-COMMUNITY,3132 East Pleasant Valley Road, ,OXNARD,CA  ,93033,5,{F13B0E85-7130-4BFA-81C5-D10C9C17FBE7},805-857-4948                  ,richard.vanderburg@yahoo.com,KMZ,2022/10/12 07:00:00+00,Verified,P. Karinja,State Board staff member,162751.688840385,1683.77883942339
1320073,CA5603123,Water Service Area,CA5603123,OXNARD PALLET COMPANY,EPA\GISService,2023/02/11 01:53:36+00,EPA\GISService,2023/02/11 01:53:36+00,22420,A ,2019/08/27 07:00:00+00,P ,VENTURA,38,DISTRICT 06 - SANTA BARBARA,NON-TRANSIENT NON-COMMUNITY,NON-TRANSIENT NON-COMMUNITY,4524 E. Pleasant Valley Road, ,OXNARD,CA  ,93033,1,{CFD42915-0644-49EE-926D-016C966DA27B},805-487-8458                  ,beatricevasquez@oxnardpalletco.com,KMZ,2022/10/12 07:00:00+00,Verified,P. Karinja,State Board staff member,38180.227140765,838.495744316218
1320074,CA3500830,Water Service Area,CA3500830,FALLON ROAD LABOR HOUSING,EPA\GISService,2023/02/11 04:09:12+00,epa\gisservice,2023/02/11 07:09:37+00,22421,A ,2019/09/20 07:00:00+00,P ,SAN BENITO,84,DISTRICT 05 - MONTEREY,COMMUNITY,COMMUNITY,882 Fallon Road, ,HOLLISTER,CA  ,95023,7,{DAB5F3DA-2EEE-4A26-BD84-D4F7FC717EE7},831-277-5040                  ,psilkwood@taylorfarms.com,Shapefile,2023/02/10 16:00:00+00,Verified,L. Lyons,State Board staff member,23037.881432415,651.732947795233
1320075,CA3310005,Water Service Area,CA3310005,DESERT WATER AGENCY,EPA\GISService,2023/02/11 05:58:31+00,EPA\GISService,2023/02/11 05:58:31+00,22422,A ,1976/01/01 08:00:00+00,L ,RIVERSIDE,73224,DISTRICT 20 - RIVERSIDE,COMMUNITY,COMMUNITY,1200 GENE AUTRY TRAIL SOUTH, ,PALM SPRINGS,CA  ,92264,23280,{9E89C7FF-5BF7-4B25-B14F-1648E2AFED03},760-323-4971                  ,sjohnson@dwa.org,Shapefile,2023/02/10 08:00:00+00,Verified,M. Krause,Water System representative,1213375663.64612,278203.549484488
1320076,CA2702816,Water Service Area,CA2702816,MERRILL GARDENS IRIS CANYON WS,EPA\GISService,2023/02/11 06:18:59+00,EPA\GISService,2023/02/11 06:18:59+00,22423,A ,2017/05/24 07:00:00+00,P ,MONTEREY,161,LPA57 - MONTEREY COUNTY,COMMUNITY,COMMUNITY,,,,,,4,{DE7ABAA3-7446-4F5B-9982-53BEEDE314D2},831-204-0462                  ,TIFFANEYS@MERRILLGARDENS.COM,Shapefile,2023/02/10 08:00:00+00,Verified,J. Bird,State Board staff member,50960.803970065,915.559446928361
1320077,CA4910023,Water Service Area,CA4910023,CALIFORNIA-AMERICAN LARKFIELD (PUC),EPA\GISService,2023/02/28 08:58:08+00,EPA\GISService,2023/02/28 08:58:08+00,22753,A ,1976/01/01 08:00:00+00,P ,SONOMA,7702,DISTRICT 18 - SONOMA,COMMUNITY,COMMUNITY,4787 Old Redwood Highway - Suite 102, ,SANTA ROSA,CA  ,95403,2334,{67C84836-7A6D-484E-8770-0C0C69EB2B9E},916-568-4278                  ,audie.foster@amwater.com,Shapefile,2022/09/26 07:00:00+00,Verified,E. Nelson-Johnson,Water System representative,13704935.6820949,30077.7393478755
1320078,CA2600733,Water Service Area,CA2600733,COLD WATER CANYON MWC,EPA\GISService,2023/03/10 06:31:49+00,EPA\GISService,2023/03/10 06:31:49+00,22758,A ,2021/01/01 08:00:00+00,L ,MONO,65,LPA56 - MONO COUNTY,COMMUNITY,COMMUNITY,,,,,,20,{8EBE8AD1-1D37-4A71-927A-95F312E407E2},760-375-2842                  ,tumbleweedmh@aol.com,Shapefile,2023/03/09 08:00:00+00,Verified,J. Bird,State Board staff member,636457.32767897,3505.7229765363
1320079,CA2701918,Water Service Area,CA2701918,LOMAS DEL SOL MWS,EPA\GISService,2023/07/29 05:43:55+00,EPA\GISService,2023/07/29 05:43:55+00,25938,A ,2016/08/01 07:00:00+00,P ,MONTEREY,93,LPA57 - MONTEREY COUNTY,COMMUNITY,COMMUNITY, , ,ROYAL OAKS,CA  ,95076,32,{15BA0D91-5030-40A8-B950-1DD86A5503D2},831-726-1730                  ,egbloecher@aol.com,Shapefile,2023/07/28 07:00:00+00,Verified,J. Weininger,District / LPA staff member,553328.702174015,4730.86325196828
1320080,CA2700702,Water Service Area,CA2700702,PRUNEDALE MWC,EPA\GISService,2023/04/27 02:39:00+00,EPA\GISService,2023/04/27 02:39:00+00,25300,A ,2016/08/01 07:00:00+00,P ,MONTEREY,277,LPA57 - MONTEREY COUNTY,COMMUNITY,COMMUNITY, , ,SALINAS,CA  ,93907,84,{7EB9F0DF-F7DD-4F52-8CE4-F0A51A3562B6},831-682-1618                  ,KANTMANN@MAC.COM,Shapefile,2023/04/26 07:00:00+00,Verified,C. Sandoval,District / LPA staff member,400886.389894635,7015.07953431056
1320081,CA2710016,Water Service Area,CA2710016,LITTLE BEAR WATER COMPANY,EPA\GISService,2023/07/29 04:15:04+00,EPA\GISService,2023/07/29 04:15:04+00,25937,A ,1985/01/15 08:00:00+00,P ,MONTEREY,2327,DISTRICT 05 - MONTEREY,COMMUNITY,COMMUNITY,"51201 PINE CANYON RD., SP.#125", ,KING CITY,CA  ,93930,703,{0C686BAA-C709-4B46-9E0B-6CF1C620908A},831-385-3524                  ,dmorisoli@hotmail.com,Shapefile,2023/07/28 07:00:00+00,Verified,J. Weininger,District / LPA staff member,24997802.217873,41389.7871223968
1320082,CA2310317,Water Service Area,CA2310317,CSP-PT. CABRILLO LIGHT STATION SHP,EPA\GISService,2021/10/23 06:57:27+00,EPA\GISService,2021/10/23 06:57:27+00,13502,A ,2004/03/02 08:00:00+00,S ,MENDOCINO,430,DISTRICT 03 - MENDOCINO,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,13800 PT CABRILLO DRIVE, ,MENDOCINO,CA  ,95460,5,{FA05239A-1EC1-4CB2-BAA0-E06E59E829CE},707-865-3121                  ,monte.rowan@parks.ca.gov,KMZ,2021/10/22 07:00:00+00,Verified,T. Shatto,State Board staff member,764076.871720535,6387.48223033726
1320083,CA5400718,Water Service Area,CA5400718,WILLIAMS MUTUAL  WATER COMPANY,SBUCKNAM,2020/10/20 03:20:27+00,epa\gisservice,2021/02/18 03:31:42+00,720,A ,2014/04/28 07:00:00+00,P ,TULARE,165,DISTRICT 24 - TULARE,COMMUNITY,COMMUNITY,19011 AVENUE 151, ,POPLAR,CA  ,93257,50,{7876BE69-DD04-46B6-8E42-80F12E8D3775},559-788-9517                  ,eddie_martinstire@yahoo.com,WBT Tool,2021/02/17 08:00:00+00,Verified,T. Young,District / LPA staff member,301024.423596925,2199.73135308947
1320084,CA1000378,Water Service Area,CA1000378,SUNSET WEST COMMUNITY LLC,EPA\GISService,2021/10/27 05:39:38+00,EPA\GISService,2021/10/27 05:39:38+00,14428,A ,1986/03/28 07:00:00+00,P ,FRESNO,350,DISTRICT 23 - FRESNO,COMMUNITY,COMMUNITY,3187 N PARKWAY, ,FRESNO,CA  ,93722,159,{5F8F54CB-2438-400B-A4A1-87463AB99260},559-275-3500                  ,rr@rincorg.com,Shapefile,2021/10/26 07:00:00+00,Verified,J. Bird,State Board staff member,100747.29520086,1361.85528408098
1320085,CA1010800,Water Service Area,CA1010800,CAL FIRE - MIRAMONTE CONSERVATION CAMP,EPA\GISService,2021/10/27 05:53:06+00,EPA\GISService,2021/10/27 05:53:06+00,14429,A ,1976/01/01 08:00:00+00,S ,FRESNO,110,DISTRICT 23 - FRESNO,COMMUNITY,COMMUNITY,49039 ORCHARD DRIVE, ,MIRAMONTE,CA  ,93641,19,{1BBFAC3E-6578-4C64-8547-A79DE6E6E9C8},559-281-4303                  ,Bill.See@fire.ca.gov,Shapefile,2020/06/23 07:00:00+00,Verified,B. See,Water System representative,245264.076950995,2027.42849915371
